9783457,-0.00629,0.0325
12934954,-0.00538,-0.00365
12934915,-0.00481,0.0286
12156592,-0.00602,-0.00343
9783459,-0.00491,0.0288
14587801,-0.0381,0.0137
13728130,-0.0384,0.0134
13454745,-0.0303,0.0103
14710399,-0.0312,0.00953
13454739,-0.0359,0.011
13454780,-0.0378,0.0138
9290701,-0.0294,0.0078
13435075,-0.026,0.0107
9739760,-0.0434,0.0205
14711422,-0.0427,0.0209
9739976,-0.0414,0.0239
13457819,-0.0411,0.024
13714731,-0.0406,0.025
14746714,-0.0412,0.0242
9290703,-0.0325,0.00624
13454765,-0.0296,0.00717
9317694,-0.0297,0.00749
17655572,-0.0296,0.00768
9290699,-0.0297,0.00751
14746713,-0.0415,0.0192
9739756,-0.0452,0.0167
14711417,-0.0195,0.0161
14711419,-0.0182,0.0146
9739974,-0.0401,0.0174
14756890,-0.0403,0.0174
9290702,-0.0328,0.0065
17655571,-0.0327,0.00633
9404445,-0.0431,0.0216
13454737,-0.0425,0.0208
13457817,-0.0334,0.00727
9739977,-0.0332,0.00746
9317695,-0.0326,0.00614
9290700,-0.0298,0.00773
13355047,-0.0248,0.00912
10792061,-0.0384,0.0219
16521466,-0.039,0.0214
13435077,-0.0239,0.0124
14710390,-0.0219,0.0141
13454782,-0.0197,0.016
13435074,-0.0386,0.0204
13454743,-0.0393,0.0214
14746712,-0.0361,0.0167
14711418,-0.0354,0.0155
14746710,-0.0407,0.0181
13435072,-0.034,0.00811
13454733,-0.0344,0.0141
9739755,-0.0297,0.0104
11083673,-0.0352,0.0166
13507545,-0.0412,0.0174
17655573,-0.0188,0.0137
9431552,-0.0188,0.0138
17655574,-0.0186,0.014
12317603,-0.0364,0.0104
9739753,-0.0346,0.014
14711416,-0.044,0.0284
12317602,-0.043,0.0287
12848124,-0.0346,0.00768
13513456,-0.0232,0.0112
9739759,-0.0211,0.0177
9739978,-0.0245,0.0123
9367001,-0.0326,0.00617
14755909,-0.0443,0.0288
14495371,-0.0181,0.0144
17636403,-0.0186,0.014
17636402,-0.0187,0.0137
9360872,-0.00528,-0.00379
17636404,-0.00543,-0.00393
9326133,-0.00562,-0.00405
9431554,-0.0187,0.0138
9317041,-0.00558,-0.0041
13604797,0.00652,-0.0006
13595203,0.00774,-0.0011
16875457,0.000551,-0.025
16875458,0.000228,-0.0248
13485975,-0.00845,0.00216
13485937,-0.00794,0.00149
9389646,-0.00215,-0.00655
13485934,-0.00237,-0.00669
12817081,-0.00914,0.000744
11910740,0.0124,0.00331
13363295,0.0121,0.0042
9760720,-0.0146,0.0111
13485982,-0.0148,0.0109
17874063,-0.00247,-0.00684
9369084,-0.00241,-0.00665
9369083,-0.00231,-0.00698
9638199,-0.00821,0.00235
10484937,-0.00102,-0.0109
12725183,-9.41e-05,-0.00998
13363292,0.0111,0.00331
11650515,0.0112,0.00221
17874064,0.00109,-0.0171
11978903,5.38e-05,-0.0172
12327065,-0.0113,0.00367
13485976,-0.0102,0.00453
9615535,0.012,0.00362
13485936,0.0117,0.00391
11730481,0.00754,-0.00149
13485931,-0.00644,-0.000768
13357796,-0.00711,-0.00173
17874057,-0.0187,0.0137
17874058,-0.0186,0.014
9641498,0.0079,0.000936
13363289,0.00796,0.000552
13485978,-0.0117,0.0066
13485979,-0.0123,0.00744
13363294,0.0109,0.00298
9369082,-0.00261,-0.00667
12725181,0.000914,-0.0132
13623088,0.0018,-0.00396
13623117,0.00179,-0.00369
13486010,-0.0172,0.0139
12725180,0.000806,-0.0214
13485981,-0.0147,0.0107
9790970,0.00254,-0.00305
13624263,0.0037,-0.00398
13604669,0.00347,-0.00362
13604667,0.00472,-0.00204
13363291,0.0105,0.00271
9431555,-0.0187,0.0138
10628787,-0.000188,-0.0208
10905410,0.00538,-0.003
13595202,0.0125,0.00348
13623087,0.000578,-0.00475
11335818,0.0113,0.00245
9635197,0.0104,0.00314
13485933,-0.0181,0.0145
13691508,-0.0183,0.0132
13601756,-0.0159,0.00984
10956350,-0.000161,-0.0202
11983736,-0.000376,-0.0247
13725341,-0.0134,0.00653
10803945,9.41e-05,-0.0132
11068333,0.0107,0.0018
9389645,0.013,0.00528
13363297,0.00047,-0.026
13623118,0.00313,-0.00307
