9067036,0,0
9493833,-7.15e-05,-9.6e-05
11296074,-0.00976,-0.0145
15861936,-0.011,-0.0161
12506662,-0.0208,-0.0312
10640935,-0.0267,-0.025
12950269,-0.000773,-0.0449
12950336,-0.000701,-0.0449
12950289,-0.00296,-0.0426
14069397,-0.00289,-0.0427
10722436,0.00326,-0.0136
15717560,0.00142,-0.013
11289596,0.00406,-0.0107
13097510,0.00332,-0.0111
14287597,-0.00237,-0.0306
10639856,-0.0016,-0.0315
9663013,-0.00594,-0.0369
13352388,-0.00621,-0.0369
17500515,0.00119,-0.0471
9493838,0.00119,-0.0471
17500516,0.00126,-0.0468
14069393,-0.0011,-0.0293
14612754,-0.00369,-0.0273
14299763,-0.0183,-0.0286
15868917,-0.0173,-0.0277
12806558,-0.0143,-0.0128
15886330,-0.0144,-0.0127
13439445,-0.000944,-0.0294
13518947,-0.00083,-0.0294
12803912,-0.022,-0.0325
12824047,-0.0219,-0.0323
9067026,0.00124,-0.047
12963506,-0.00322,-0.0318
12963508,-0.00315,-0.0314
10722423,-0.00187,-0.0103
15860481,-0.00073,-0.0117
13478091,0.00605,-0.0047
15716756,0.00608,-0.00405
9363054,0.00597,-0.0102
13478094,0.00598,-0.00559
12433527,-0.00323,-0.0116
15887319,-0.00213,-0.0128
12896606,-0.0129,-0.0111
14288004,-0.0141,-0.0123
15707091,-0.0112,-0.0159
15886327,-0.0109,-0.0156
11609722,-0.00545,-0.0139
14064586,-0.00356,-0.0142
15919748,-0.0033,-0.014
10705658,-0.00534,-0.0133
14030358,-0.00242,-0.0171
15889918,-0.00272,-0.0168
14064686,0.00423,-0.00686
12572764,0.00336,-0.006
9775952,0.00192,-0.00782
15868919,0.00263,-0.00842
14064537,0.00639,-0.0143
15886317,0.00604,-0.0143
15860468,0.00621,-0.0157
17500511,-0.000114,-0.000216
14013753,0.00594,4.8e-05
9683684,-0.00127,-0.0151
15728384,-0.000887,-0.015
10722424,-0.000844,-0.00974
15887326,0.0001,-0.0109
9683689,0.00172,-0.00972
15802467,0.00175,-0.00926
9364676,0.000258,-0.0135
17500513,0.000372,-0.0137
9364677,0.000229,-0.0138
14612867,-0.00112,-0.0121
9362039,-0.00621,-0.0201
17500509,-0.00607,-0.02
9364678,-0.00591,-0.0198
14069426,-0.00648,-0.0205
17500519,0.00635,-0.0175
9357453,0.00637,-0.0177
9670128,0.00684,-0.00218
12963476,0.00611,-0.00218
12433840,-0.0142,-0.0277
14125067,-0.0158,-0.0262
10627928,-0.0125,-0.0258
15890097,-0.0139,-0.0243
10639843,-0.0203,-0.0339
14069476,-0.0167,-0.0282
11197487,-0.0151,-0.0298
10741461,-0.00878,-0.0243
14287602,-0.00722,-0.0232
9665663,0.000572,-0.0445
14069088,0.000744,-0.0447
9364679,-0.00622,-0.0198
10626849,-0.012,-0.0256
15717554,-0.0136,-0.0239
15892362,-0.00415,-0.039
9665661,-0.00425,-0.0394
13080858,-0.0113,-0.0396
15891076,-0.0123,-0.0386
10619155,-0.00997,-0.0339
15890092,-0.00891,-0.035
10617915,-0.0188,-0.0322
15717529,-0.0203,-0.0307
15860466,-0.00717,-0.0354
12731432,-0.0081,-0.0222
12731542,-0.0101,-0.0207
14064732,-0.0182,-0.0405
12748034,-0.0165,-0.0403
13134108,-0.022,-0.0326
12810281,-0.00948,-0.0356
12077335,-0.0107,-0.0344
10616850,-0.0139,-0.0273
14069433,-0.0155,-0.0259
15891047,0.00103,-0.0452
11280598,-0.00635,-0.0355
13518945,-0.00654,-0.0348
14068989,-0.00207,-0.0303
10639857,-0.0013,-0.0311
9354843,-0.017,-0.01
13518951,-0.0168,-0.0103
10616895,-0.0185,-0.0319
15716752,-0.0199,-0.0304
10626251,-0.0171,-0.0304
15860473,-0.0185,-0.0289
15728366,-0.000558,-0.0116
15890119,-0.000844,-0.0113
10621393,-0.0105,-0.0242
14030186,-0.012,-0.0223
17500512,-7.15e-05,-0.00012
15887323,-0.00272,-0.0404
14021919,-0.00545,-0.0256
12803949,-0.00399,-0.027
14013739,-0.0186,-0.0401
15886315,0.000758,-0.045
15868834,-0.019,-0.0396
12731543,-0.021,-0.0377
13352384,-0.00472,-0.0384
12895826,0.00595,-0.0113
9363052,0.00595,-0.0107
12790893,0.00619,-0.0159
15892386,-0.00378,-0.0143
14431338,-0.018,-0.0407
9363053,0.00572,-0.0105
15886305,-0.00464,-0.0445
10619156,-0.00548,-0.0443
15717533,-0.0222,-0.0327
15868914,0.00458,-0.00653
11992358,-0.00615,-0.0263
11197486,-0.00446,-0.0282
10616394,-0.01,-0.0238
12806556,-0.0118,-0.022
9363055,0.000544,-0.0135
9665670,-0.0214,-0.033
10584929,-0.00366,-0.012
14002207,-0.00249,-0.0131
10731082,0.00381,-0.00566
17500518,0.00594,-0.0105
10629678,-0.0175,-0.039
11992359,-0.0179,-0.0387
9665659,-0.0204,-0.0371
9670119,-0.00349,-0.0321
12963509,-0.00256,-0.0403
9667842,0.00765,-0.0112
