year,column,mean,std,min,max
2050,11110757_1139,0.5176284718185775,1.3193895559949227,-3.0360000133514404,8.823229789733887
2050,13272298_1240,0.09511773158138774,1.1258703405370274,-3.1559998989105225,6.178110599517822
2050,13729278_2052,1.4280205033757813,1.9126875514365484,0.04873039945960045,15.166587829589844
2050,10906688_1136,0.9149293477341923,1.46013176273103,-1.472000002861023,10.990469932556152
2050,11729244_1152,1.106702924320755,1.3536582941072102,0.12600000202655792,11.44738483428955
2050,11363293_1924,1.2903088560021698,1.6941208059035378,0.12999999523162842,10.39694881439209
2050,11363293_1926,0.5386401982275242,0.4522813785523448,0.02199999988079071,5.438000202178955
2050,11363293_1923,0.6336546916114889,0.713793040426853,0.04399999976158142,8.553747177124023
2050,11363293_1925,1.1402931319298775,1.0210264606214452,0.1120000034570694,7.9345293045043945
2050,11363293_1922,0.8120951428528892,0.6330605308992328,0.07156439870595932,5.312994480133057
2050,12174093_1151,1.6485326954831272,1.8730073453306486,0.08399999886751175,18.728273391723633
2050,12174093_1150,1.1675259212650715,1.8552382896945678,0.05000000074505806,11.362525939941406
2050,13309424_1910,0.9186936532738342,0.6589799626274749,0.09873040020465851,7.719919204711914
2050,11062192_1236,0.9661295000039939,1.3073149398885155,-2.6895151138305664,8.326786041259766
2050,11993711_1932,0.8864294499027028,0.6770461107579822,0.09517719596624374,7.320688247680664
2050,11993711_1937,0.40938101844164676,0.33358179451350006,0.026000000536441803,3.328000068664551
2050,11993711_1934,0.9517180805965662,0.6693493640829575,0.0020000000949949026,7.791999816894531
2050,11993711_1935,0.7994686767597126,1.080722978042595,0.05400000140070915,7.31981897354126
2050,11993711_1936,0.8348103182313785,0.9582424622532866,0.0560000017285347,7.252209186553955
2050,11993711_1938,0.6677720925783458,0.9203648797641599,0.07999999821186066,7.013367652893066
2050,11993711_1939,0.65497528859563,0.5317592286644802,0.0560000017285347,6.527149200439453
2050,11993711_1933,0.8426634631253626,0.9242488736142016,0.052000001072883606,6.91153621673584
2050,11639740_1133,0.8180472295114818,0.9261122720132623,-1.3785663843154907,8.343836784362793
2050,12198459_1132,0.7597382646693746,1.3144996653817513,-1.5240000486373901,9.33105182647705
2050,13309427_1975,0.8056457275005916,0.6200903004460505,0.3440000116825104,4.995904922485352
2050,13309427_1976,0.6424240927917875,0.9354500807827523,0.041999999433755875,5.618000030517578
2050,13309427_1979,0.3783732440133396,0.21380304071457135,0.04399999976158142,2.250150442123413
2050,13309427_1977,0.5340957838221194,0.31896139804612184,0.03200000151991844,3.0292510986328125
2050,13309427_1978,0.3626288264845264,0.3123461311664758,0.03400000184774399,5.487038612365723
2050,11325267_1238,0.5004467512687586,0.6305888417125186,-1.3079999685287476,5.609379768371582
2050,11110773_1921,0.6727692461463483,0.7854372047588676,-1.215999960899353,5.6608195304870605
2050,13493036_1239,0.82832497606782,1.185783950327444,-1.2968555688858032,9.801608085632324
2050,11110841_1137,0.9095188878680746,0.5268053741718997,0.08746080100536346,4.8105878829956055
2050,10599081_1235,0.5676239190964528,0.8905145267797222,-1.4526292085647583,8.246941566467285
2050,13493034_2031,0.1249735946927177,1.0183652417280422,-3.1760001182556152,6.5295023918151855
2050,10981735_1231,0.896026328172892,0.8676462846176927,0.06199999898672104,5.882669448852539
2050,12824568_1231,1.0968460725820262,1.4576667176493536,0.08073040097951889,9.656908988952637
2050,12174092_1234,1.0486238908785988,1.8081123973063542,0.04399999976158142,10.404574394226074
2050,13369759_1234,0.6506498319424314,0.47924634326728044,0.06599999964237213,4.6547722816467285
2050,11346581_1913,0.665850583903415,1.0201039289751317,0.012000000104308128,10.251416206359863
2050,11346581_1911,0.5433854880950044,0.7055403296393471,0.02199999988079071,8.931013107299805
2050,11346581_1912,0.5294588438258613,0.31351081971243844,0.05999999865889549,2.6873269081115723
2050,11346581_1914,0.983636733110926,0.893595339881075,0.06512879580259323,7.637125492095947
2050,11621762_1930,0.8959119549123188,1.4008734094247768,0.01600000075995922,11.01516342163086
2050,11621762_1927,0.8340980001774427,0.787147992330468,0.0020000000949949026,6.526000022888184
2050,11621762_1928,0.9276879968848845,1.151972876083711,0.07199999690055847,10.481348037719727
2050,11621762_1929,0.4995858165962817,0.3727669413184009,0.026000000536441803,2.9969239234924316
