year,column,mean,std,min,max
2045,11110757_1139,0.8802207225183695,2.3702543516062975,-3.1440000534057617,10.27496337890625
2045,13272298_1240,0.14796714722625975,0.9184193279137741,-3.0460000038146973,3.847818613052368
2045,13729278_2052,1.1374021847085967,1.4320992307004452,0.10893519967794418,10.68652629852295
2045,10906688_1136,1.020922325575537,1.2916503520702471,0.05400000140070915,10.596312522888184
2045,11729244_1152,0.558329243769074,0.941183193207645,0.019999999552965164,8.481518745422363
2045,11363293_1924,0.7943609728558695,1.0065527858691286,0.03756440058350563,9.077821731567383
2045,11363293_1926,1.343928225631039,1.5818687206803257,0.11400000005960464,11.547599792480469
2045,11363293_1923,1.532530382050618,2.2026501672634318,0.07400000095367432,10.069820404052734
2045,11363293_1925,0.7002896500866197,1.721909125261773,0.04600000008940697,8.482000350952148
2045,11363293_1922,0.8526298355646049,0.8634856523219597,0.029999999329447746,6.159110069274902
2045,12174093_1151,0.9527464977151939,1.0132622074039237,0.029999999329447746,6.597651958465576
2045,12174093_1150,0.6304579865804035,0.49160585544233687,0.057999998331069946,6.649645805358887
2045,13309424_1910,0.7454303984938521,0.9652678753106948,0.03999999910593033,8.301775932312012
2045,11062192_1236,0.6672192501163612,0.6728161873344191,0.06199999898672104,5.515999794006348
2045,11993711_1932,0.6999588317029416,1.0071570708235968,0.05999999865889549,10.779999732971191
2045,11993711_1937,0.7968165162785965,0.9386257322312417,0.026000000536441803,6.561208248138428
2045,11993711_1934,1.0732728708518422,1.641402178259972,0.0560000017285347,11.012362480163574
2045,11993711_1935,1.068162809363375,1.2649942787840462,0.09151599556207657,14.251580238342285
2045,11993711_1936,1.1590881415442924,1.0363845889440824,0.21586260199546814,9.896732330322266
2045,11993711_1938,0.42536700323445203,0.460770752279748,0.03799999877810478,5.056000232696533
2045,11993711_1939,0.45314821029235036,0.8704895768213197,0.03400000184774399,5.374000072479248
2045,11993711_1933,0.8235291170589966,0.8177834326269664,0.11288680136203766,5.604861736297607
2045,11639740_1133,0.9193762740442344,1.5729927926104983,-1.319692850112915,9.837451934814453
2045,12198459_1132,0.9907869621302192,1.5351860294067998,-1.4101672172546387,12.861413955688477
2045,13309427_1975,0.6259694754333952,0.8198113741605001,0.004000000189989805,6.9940032958984375
2045,13309427_1976,0.41215598996703146,0.42322555158595937,0.06199999898672104,3.609999895095825
2045,13309427_1979,0.7936935844521791,0.9491582964136999,0.019999999552965164,7.639806270599365
2045,13309427_1977,0.5916886010092415,1.001924825229561,0.10199999809265137,10.433810234069824
2045,13309427_1978,0.8124157011840646,1.0148848010859055,0.07685279846191406,9.29082202911377
2045,11325267_1238,0.8150329615007361,1.1234064285783874,-1.3546415567398071,6.587318420410156
2045,11110773_1921,1.213486319063359,1.3889417500910062,0.2247978001832962,10.333834648132324
2045,13493036_1239,0.5536599644106335,1.0538286037943128,-1.347000002861023,7.312755584716797
2045,11110841_1137,1.0375741644422247,0.916715274075428,0.08073040097951889,10.878157615661621
2045,10599081_1235,0.36384903956630704,0.8308395653354027,-1.5700000524520874,7.56638240814209
2045,13493034_2031,0.10886350987650513,1.5002785872152549,-3.197999954223633,11.272000312805176
2045,10981735_1231,1.005270532868549,1.7526052117234514,0.0020000000949949026,8.842287063598633
2045,12824568_1231,1.3312397471012454,1.0721090753001585,0.15673039853572845,10.039823532104492
2045,12174092_1234,0.5313860738075862,1.0576601728598725,0.02800000086426735,9.465999603271484
2045,13369759_1234,1.6164444145546657,2.2508457404616977,0.08799999952316284,10.718772888183594
2045,11346581_1913,0.6804280460965245,1.3591962796734416,0.03400000184774399,10.139545440673828
2045,11346581_1911,0.9581657061098169,0.8790403017846772,0.04356440156698227,6.002285480499268
2045,11346581_1912,0.9115797925315219,0.5379143243726086,0.12088679522275925,8.00131893157959
2045,11346581_1914,0.841379256531188,0.9005768121349137,0.07512880116701126,11.055595397949219
2045,11621762_1930,1.1776626677218331,1.9460575939239337,0.0641079992055893,9.492822647094727
2045,11621762_1927,0.6472691608588615,0.7605226224474552,0.12200000137090683,8.92800235748291
2045,11621762_1928,0.45362336772949047,0.7426422075668316,0.1420000046491623,6.260000228881836
2045,11621762_1929,1.0845014639543242,1.845152285946451,0.03999999910593033,9.032429695129395
2045,11621762_1931,0.9388694616693782,1.0369495570350717,0.03400000184774399,7.510594367980957
2045,11062191_1138,0.2598062350036125,0.7206869794327543,-1.399999976158142,5.035999774932861
2045,13484008_2002,1.4990492894569387,2.132476566230903,0.07000000029802322,11.182635307312012
2045,13484008_1144,0.4721509948757702,0.39220765975829097,0.01600000075995922,4.139564037322998
2045,13484008_1145,0.35363213488849127,0.28314107964701996,0.05400000140070915,2.569999933242798
2045,13484008_1141,0.8368990489494345,0.9293183101403207,0.02800000086426735,8.214980125427246
2045,13484008_1142,0.7254098061416894,0.4410574381006793,0.09951599687337875,4.5388336181640625
2045,13484008_1143,1.8603902426654617,2.1620356325077945,0.026000000536441803,13.499322891235352
2045,13716940_1232,0.453382919118931,0.44966228075820813,0.0820000022649765,6.741689205169678
2045,13716940_1233,0.7817313758275773,0.8847211732397467,0.04399999976158142,6.292496204376221
2045,12057943_1237,0.5316184246183409,0.948582889795052,0.0020000000949949026,8.92199993133545
2045,12824571_1240,0.7840051327564128,0.4611883225770677,0.09156440198421478,3.930593252182007
2045,13493029_1234,1.3500662045004739,2.238913741428376,0.09399999678134918,10.920000076293945
2045,10945329_1151,0.7455115039503313,0.5897727032590722,0.03673040121793747,8.060554504394531
2045,10945329_1150,0.8182794922864974,1.125264976052813,0.05999999865889549,6.698655605316162
2045,12034986_2052,0.9107136370495098,0.9458245975522545,0.04399999976158142,7.303509712219238
2045,13716942_2031,0.5431314133456376,0.6201755967163852,0.04399999976158142,4.97214412689209
2045,11018403_2052,0.9001927490580027,1.240313511902509,0.1080000028014183,11.251181602478027
2045,13369763_1136,0.8149344656976858,1.4142752958403786,0.014000000432133675,15.21483325958252
2045,13280890_1965,0.46636769948399637,0.591433029758771,0.05000000074505806,5.019999980926514
2045,13280890_1970,0.7271413576648864,0.7954232831360332,0.03756440058350563,5.254477500915527
2045,13280890_1969,0.8360342403180625,0.5627925322103892,0.11737079918384552,6.468109130859375
2045,13280890_1964,1.1935632857035836,1.9840563435898748,0.024000000208616257,11.93915843963623
2045,13280890_1966,0.7817336312118816,1.0768428800602328,0.0560000017285347,7.8593831062316895
2045,13280890_1971,0.8287466231778213,1.8805858825102748,0.0020000000949949026,11.389999389648438
2045,13280890_1967,0.6239937083179038,0.4274078509049506,0.0560000017285347,5.312627792358398
2045,13280890_1968,0.6824589800964573,0.9995612805830907,0.017999999225139618,10.29439926147461
2045,13280890_1972,1.076094646983648,0.8380016806760552,0.09541919827461243,7.123575210571289
2045,11717201_1810,0.6985206436259528,0.7941582489980826,0.06800000369548798,7.104497909545898
2045,11717201_1811,0.5330304934360942,0.4374045592310774,0.00800000037997961,2.77754545211792
2045,11717201_1812,0.34525574265748527,0.3167497874344498,0.009999999776482582,3.1630303859710693
2045,11717201_1813,0.39530693746988393,0.2993759034957362,0.017999999225139618,2.4952566623687744
2045,11717201_1808,0.8113176515279125,0.8704030019776082,0.03756440058350563,6.744028091430664
2045,11717201_1809,0.8974054153523829,1.1562157879125945,0.08312880247831345,13.539748191833496
2045,10891998_1140,1.0622313354572612,0.6183195129086483,0.2199999988079071,4.486110210418701
2045,11365343_1965,0.6215529100748298,0.8845024390577123,0.02199999988079071,7.03000020980835
2045,11365343_1970,1.11694433507871,0.8273511170750427,0.09235440194606781,8.050880432128906
2045,11365343_1969,0.8312808908607181,0.8905413202965935,0.0860000029206276,6.059586048126221
2045,11365343_1964,0.6160660666205227,1.0349688462025903,0.052000001072883606,9.57563591003418
2045,11365343_1966,0.733134752729712,0.4033662193469693,0.056540198624134064,3.7679967880249023
