pct,vmin_pu_sorted,vuf_sorted
0.0,0.9563383182557064,0.03116821025258886
0.022836263987211693,0.9563383182557064,0.03116821025258886
0.04567252797442339,0.9563383182557064,0.03116821025258886
0.06850879196163508,0.9563383182557064,0.03116821025258886
0.09134505594884677,0.9563383182557064,0.03116821025258886
0.11418131993605846,0.9563383182557064,0.03116821025258886
0.13701758392327015,0.9563383182557064,0.03116821025258886
0.15985384791048185,0.9563383182557064,0.03116821025258886
0.18269011189769355,0.9563383182557064,0.03116821025258886
0.20552637588490522,0.9563383182557064,0.03116821025258886
0.2283626398721169,0.9563383182557064,0.03116821025258886
0.25119890385932864,0.9563383182557064,0.03116821025258886
0.2740351678465403,0.9563383182557064,0.03116821025258886
0.296871431833752,0.9563383182557064,0.03116821025258886
0.3197076958209637,0.9563383182557064,0.03116821025258886
0.34254395980817537,0.9563383182557064,0.03116821025258886
0.3653802237953871,0.9563383182557064,0.03116821025258886
0.38821648778259876,0.9563383182557064,0.03116821025258886
0.41105275176981043,0.9563383182557064,0.03116821025258886
0.43388901575702216,0.9563383182557064,0.03116821025258886
0.4567252797442338,0.9563383182557064,0.03116821025258886
0.47956154373144555,0.9563383182557064,0.03116821025258886
0.5023978077186573,0.9563383182557064,0.03116821025258886
0.5252340717058689,0.9563383182557064,0.03116821025258886
0.5480703356930806,0.9563383182557064,0.03116821025258886
0.5709065996802923,0.9563383182557064,0.03116821025258886
0.593742863667504,0.9563383182557064,0.03116821025258886
0.6165791276547157,0.9563383182557064,0.03116821025258886
0.6394153916419274,0.9563383182557064,0.03116821025258886
0.6622516556291391,0.9563383182557064,0.03116821025258886
0.6850879196163507,0.9563383182557064,0.03116821025258886
0.7079241836035625,0.9563383182557064,0.03116821025258886
0.7307604475907742,0.9563383182557064,0.03116821025258886
0.7535967115779858,0.9563383182557064,0.03116821025258886
0.7764329755651975,0.9563383182557064,0.03116821025258886
0.7992692395524092,0.9563383182557064,0.03116821025258886
0.8221055035396209,0.9563383182557064,0.03116821025258886
0.8449417675268326,0.9563383182557064,0.03116821025258886
0.8677780315140443,0.9563383182557064,0.03116821025258886
0.890614295501256,0.9563383182557064,0.03116821025258886
0.9134505594884677,0.9563383182557064,0.03116821025258886
0.9362868234756794,0.9563383182557064,0.03116821025258886
0.9591230874628911,0.9563383182557064,0.03116821025258886
0.9819593514501027,0.9563383182557064,0.03116821025258886
1.0047956154373145,0.9563383182557064,0.03116821025258886
1.027631879424526,0.9563383182557064,0.03116821025258886
1.0504681434117378,0.9563383182557064,0.03116821025258886
1.0733044073989495,0.9563383182557064,0.03116821025258886
1.0961406713861612,0.9563383182557064,0.03116821025258886
1.118976935373373,0.9563383182557064,0.03116821025258886
1.1418131993605847,0.9563383182557064,0.03116821025258886
