bus,va,vb,vc,vmin,vmax
225,0.9743262854955751,0.9938511557847468,1.0108999615567242,0.9743262854955751,1.0108999615567242
219,0.9751416607544805,0.9938588350977866,1.0109089388645414,0.9751416607544805,1.0109089388645414
32,0.9751755554582366,0.9938511557847468,1.0108999615567242,0.9751755554582366,1.0108999615567242
96,0.9753414758156552,0.9938511557847468,1.0108999615567242,0.9753414758156552,1.0108999615567242
6,0.9754509943510984,0.9938511557847468,1.0108999615567242,0.9754509943510984,1.0108999615567242
82,0.9754509943510984,0.9938511557847468,1.0108999615567242,0.9754509943510984,1.0108999615567242
71,0.9757500320492808,0.9938511557847468,1.0108999615567242,0.9757500320492808,1.0108999615567242
35,0.9759947210420006,0.9923085621771287,1.0108999615567242,0.9759947210420006,1.0108999615567242
80,0.976110625433106,0.9922376739285335,1.0108999615567242,0.976110625433106,1.0108999615567242
231,0.9763431685356856,0.9923550564507723,1.0108999615567242,0.9763431685356856,1.0108999615567242
137,0.9763452411265326,0.9923085621771287,1.0108999615567242,0.9763452411265326,1.0108999615567242
208,0.9763452411265326,0.9923085621771287,1.0108999615567242,0.9763452411265326,1.0108999615567242
103,0.9763767780330628,0.9922376739285335,1.0108999615567242,0.9763767780330628,1.0108999615567242
115,0.9763767780330628,0.9919472463132318,1.0108999615567242,0.9763767780330628,1.0108999615567242
54,0.9763998865828827,0.9922604135725549,1.0108999615567242,0.9763998865828827,1.0108999615567242
41,0.9763998865828827,0.9922604135725549,1.0108999615567242,0.9763998865828827,1.0108999615567242
252,0.9764297712831314,0.992294771953977,1.0109035784710625,0.9764297712831314,1.0109035784710625
56,0.9764488163148943,0.9923085621771287,1.0108999615567242,0.9764488163148943,1.0108999615567242
156,0.9765513369560697,0.9938511557847468,1.0108999615567242,0.9765513369560697,1.0108999615567242
20,0.976590552417836,0.9923550564507723,1.0108999615567242,0.976590552417836,1.0108999615567242
11,0.9768275200623837,0.9938511557847468,1.0108999615567242,0.9768275200623837,1.0108999615567242
159,0.9773087517175696,0.9925317493420713,1.0108999615567242,0.9773087517175696,1.0108999615567242
83,0.9773087517175696,0.9925317493420713,1.0108999615567242,0.9773087517175696,1.0108999615567242
91,0.9773549122307764,0.9926305079289311,1.0108999615567242,0.9773549122307764,1.0108999615567242
244,0.9777102081520559,0.9926305079289311,1.0108999615567242,0.9777102081520559,1.0108999615567242
30,0.9777171347093623,0.9926033017367345,1.010880228730606,0.9777171347093623,1.010880228730606
150,0.9778953226717713,0.9938511557847468,1.0108999615567242,0.9778953226717713,1.0108999615567242
3,0.9780262707259189,0.9928759869303962,1.0108999615567242,0.9780262707259189,1.0108999615567242
207,0.978137026803223,0.9938511557847468,1.0108999615567242,0.978137026803223,1.0108999615567242
216,0.9783339823436586,0.9928759869303962,1.0108999615567242,0.9783339823436586,1.0108999615567242
118,0.9783967054099785,0.9892383628781867,1.0119236095018318,0.9783967054099785,1.0119236095018318
5,0.9784074294259899,0.9889408933518312,1.0119236095018318,0.9784074294259899,1.0119236095018318
129,0.9784223011578231,0.9892383628781867,1.0119236095018318,0.9784223011578231,1.0119236095018318
10,0.9785087414353716,0.9889408933518312,1.0119236095018318,0.9785087414353716,1.0119236095018318
62,0.9785087414353716,0.9889408933518312,1.0119236095018318,0.9785087414353716,1.0119236095018318
144,0.9785348085174705,0.9889408933518312,1.0119236095018318,0.9785348085174705,1.0119236095018318
149,0.9785481215434723,0.9889408933518312,1.0119236095018318,0.9785481215434723,1.0119236095018318
97,0.9785481215434723,0.9888027618663141,1.0119236095018318,0.9785481215434723,1.0119236095018318
195,0.9785922279658578,0.988984535629087,1.0119236095018318,0.9785922279658578,1.0119236095018318
130,0.9785922279658578,0.9888027014393822,1.0119236095018318,0.9785922279658578,1.0119236095018318
245,0.9785922279658578,0.9888105068686357,1.0119236095018318,0.9785922279658578,1.0119236095018318
175,0.97867773602842,0.9892383628781867,1.0119236095018318,0.97867773602842,1.0119236095018318
133,0.97867773602842,0.988869696614298,1.0119236095018318,0.97867773602842,1.0119236095018318
9,0.9787299010874606,0.9896517849481412,1.0119236095018318,0.9787299010874606,1.0119236095018318
42,0.978955464268695,0.9930798504558899,1.0108999615567242,0.978955464268695,1.0108999615567242
185,0.978955464268695,0.9929127388165465,1.0108999615567242,0.978955464268695,1.0108999615567242
22,0.978955464268695,0.9928002950058753,1.0108999615567242,0.978955464268695,1.0108999615567242
86,0.9789910897942027,0.9896517849481412,1.0119236095018318,0.9789910897942027,1.0119236095018318
170,0.9790493190418263,0.9897094097301712,1.0119236095018318,0.9790493190418263,1.0119236095018318
236,0.9790493190418263,0.9895638463708868,1.0119236095018318,0.9790493190418263,1.0119236095018318
237,0.9791357855467407,0.9900119506808246,1.0119236095018318,0.9791357855467407,1.0119236095018318
40,0.9792847517836911,0.9900052975459265,1.0119253554564178,0.9792847517836911,1.0119253554564178
191,0.9792939327404029,0.9900119506808246,1.0119236095018318,0.9792939327404029,1.0119236095018318
258,0.9794761379061343,0.9933359697644526,1.0108999615567242,0.9794761379061343,1.0108999615567242
239,0.9794761379061343,0.9933359697644526,1.0108999615567242,0.9794761379061343,1.0108999615567242
4,0.9794761379061343,0.9933359697644526,1.0108999615567242,0.9794761379061343,1.0108999615567242
193,0.9795316914393893,0.9932829549129196,1.0108999615567242,0.9795316914393893,1.0108999615567242
94,0.9795316914393893,0.9938511557847468,1.0108999615567242,0.9795316914393893,1.0108999615567242
14,0.9797419341314354,0.9903814505213021,1.0119236095018318,0.9797419341314354,1.0119236095018318
15,0.9797419341314354,0.9899821411029793,1.0119236095018318,0.9797419341314354,1.0119236095018318
246,0.9797419341314354,0.9902619649438176,1.0119236095018318,0.9797419341314354,1.0119236095018318
178,0.9799513006545686,0.9935696901493345,1.0108999615567242,0.9799513006545686,1.0108999615567242
141,0.9802568590945839,0.9916388900872127,1.0119236095018318,0.9802568590945839,1.0119236095018318
256,0.9803665499665183,0.9914307719816495,1.0119236095018318,0.9803665499665183,1.0119236095018318
211,0.980543951695821,0.9916388900872127,1.0119236095018318,0.980543951695821,1.0119236095018318
17,0.9806510481717989,0.9913603122155956,1.0119236095018318,0.9806510481717989,1.0119236095018318
64,0.9806510481717989,0.9914307719816495,1.0119236095018318,0.9806510481717989,1.0119236095018318
138,0.9806510481717989,0.991175078476134,1.0119236095018318,0.9806510481717989,1.0119236095018318
117,0.9808162943237262,0.9920213190868908,1.0119236095018318,0.9808162943237262,1.0119236095018318
127,0.9808351109921475,0.9916388900872127,1.0119236095018318,0.9808351109921475,1.0119236095018318
135,0.981049159005028,0.9920213190868908,1.0119236095018318,0.981049159005028,1.0119236095018318
104,0.9810930882712962,0.9941578286434191,1.0108999615567242,0.9810930882712962,1.0108999615567242
171,0.9811101084748471,0.9941396297067837,1.0108999615567242,0.9811101084748471,1.0108999615567242
212,0.9811665052735833,0.9920213190868908,1.0119236095018318,0.9811665052735833,1.0119236095018318
253,0.9811830313065919,0.9941754932528644,1.0108999615567242,0.9811830313065919,1.0108999615567242
263,0.9811830313065919,0.9941754932528644,1.0108999615567242,0.9811830313065919,1.0108999615567242
259,0.9812215744628193,0.9920213190868908,1.0119236095018318,0.9812215744628193,1.0119236095018318
119,0.981684400953533,0.9928308120534917,1.0119236095018318,0.981684400953533,1.0119236095018318
36,0.9817008777738956,0.9943221284224719,1.010832499944835,0.9817008777738956,1.010832499944835
222,0.9820757968268305,0.9928308120534917,1.0119236095018318,0.9820757968268305,1.0119236095018318
25,0.9822436853397332,0.9928308120534917,1.0119236095018318,0.9822436853397332,1.0119236095018318
28,0.982493124637457,0.9930681168750737,1.0119236095018318,0.982493124637457,1.0119236095018318
45,0.9826030828036112,0.9930681168750737,1.0119236095018318,0.9826030828036112,1.0119236095018318
199,0.9828042475327264,0.9933499845246753,1.0119236095018318,0.9828042475327264,1.0119236095018318
243,0.9828903697753255,0.9933499845246753,1.0119236095018318,0.9828903697753255,1.0119236095018318
110,0.9830654467478874,0.9933499845246753,1.0119236095018318,0.9830654467478874,1.0119236095018318
26,0.9846623111162671,0.9941939688397163,1.0119236095018318,0.9846623111162671,1.0119236095018318
205,0.9864560605319888,0.9951418660167016,1.0119236095018318,0.9864560605319888,1.0119236095018318
89,0.9865017683147378,0.9951683274562682,1.011915102071436,0.9865017683147378,1.011915102071436
113,0.9867945195156155,0.9956184022712125,1.0117704383145023,0.9867945195156155,1.0117704383145023
126,0.9868119970257481,0.9955115324266006,1.0118047823312997,0.9868119970257481,1.0118047823312997
52,0.9868996270607687,0.9953986697400411,1.0118410564547926,0.9868996270607687,1.0118410564547926
238,0.9868996270607687,0.9953986697400411,1.0118410564547926,0.9868996270607687,1.0118410564547926
188,0.9870945562920193,0.9955115324266006,1.0118047823312997,0.9870945562920193,1.0118047823312997
241,0.9873509076382448,0.9956184022712125,1.0117704383145023,0.9873509076382448,1.0117704383145023
134,0.9876751500479537,0.9966435568820422,1.010832499944835,0.9876751500479537,1.010832499944835
46,0.9880330763543049,0.9960143618033939,1.0116432254708847,0.9880330763543049,1.0116432254708847
93,0.9881954649490238,0.9966435568820422,1.010832499944835,0.9881954649490238,1.010832499944835
84,0.9885665393562122,0.9960143618033939,1.0116432254708847,0.9885665393562122,1.0116432254708847
174,0.9898956376462479,0.997039708096694,1.0120634325166944,0.9898956376462479,1.0120634325166944
155,0.9900269746182885,0.997039708096694,1.0120634325166944,0.9900269746182885,1.0120634325166944
157,0.9900818618455214,0.997039708096694,1.0120634325166944,0.9900818618455214,1.0120634325166944
186,0.9900818618455214,0.997039708096694,1.0120634325166944,0.9900818618455214,1.0120634325166944
167,0.9901193622821114,0.997039708096694,1.0120634325166944,0.9901193622821114,1.0120634325166944
38,0.9901398374293827,0.9964350110370045,1.011508138785282,0.9901398374293827,1.011508138785282
74,0.9901398374293827,0.9959940119230636,1.011508138785282,0.9901398374293827,1.011508138785282
201,0.9902719361696368,0.9975309972381162,1.010832499944835,0.9902719361696368,1.010832499944835
124,0.9905403465025466,0.996613302751174,1.0114737571761179,0.9905403465025466,1.0114737571761179
23,0.9906759673776933,0.9966857715600698,1.0114856371723564,0.9906759673776933,1.0114856371723564
81,0.9908608717577785,0.9967680832189892,1.011469765720991,0.9908608717577785,1.011469765720991
194,0.9908608717577785,0.9967680832189892,1.011469765720991,0.9908608717577785,1.011469765720991
153,0.9909017736655895,0.9975309972381162,1.010832499944835,0.9909017736655895,1.010832499944835
7,0.9909934048562674,0.9970520138059644,1.0114150233378674,0.9909934048562674,1.0114150233378674
262,0.9914986807733264,0.9970520138059644,1.0114150233378674,0.9914986807733264,1.0114150233378674
227,0.9915087734089866,0.9977148456651509,1.010832499944835,0.9915087734089866,1.010832499944835
261,0.9915087734089866,0.9977148456651509,1.010832499944835,0.9915087734089866,1.010832499944835
90,0.9935961087190301,0.9976997819188693,1.010832499944835,0.9935961087190301,1.010832499944835
