time,alpha_t,pv_pu_proxy,pv_kw_eff
2023-01-11T02:00:00.0,0.3,0.0,0.0
2023-01-11T04:00:00.0,0.3,0.0,0.0
2023-01-11T06:00:00.0,0.3,0.0,0.0
2023-01-11T08:00:00.0,1.6767017105014108,0.24999999999999994,2.4999999999999996
2023-01-11T10:00:00.0,0.3275524016141277,0.7499999999999999,7.499999999999999
2023-01-11T12:00:00.0,0.33900527133246977,1.0,10.0
2023-01-11T14:00:00.0,0.41459426608511823,0.7500000000000001,7.500000000000001
2023-01-11T16:00:00.0,0.3,0.24999999999999994,2.4999999999999996
2023-01-11T18:00:00.0,0.3,1.4997597826618576e-32,1.4997597826618576e-31
2023-01-11T20:00:00.0,0.46269639399309215,0.0,0.0
2023-01-11T22:00:00.0,1.445353496438743,0.0,0.0
2023-01-12T00:00:00.0,1.0215969755376437,0.0,0.0
2023-01-12T02:00:00.0,0.3069372088153166,0.0,0.0
2023-01-12T04:00:00.0,0.34358643287270424,0.0,0.0
2023-01-12T06:00:00.0,0.3,0.0,0.0
2023-01-12T08:00:00.0,0.3,0.24999999999999994,2.4999999999999996
2023-01-12T10:00:00.0,0.46727752140108253,0.7499999999999999,7.499999999999999
2023-01-12T12:00:00.0,0.3,1.0,10.0
2023-01-12T14:00:00.0,0.5703534512628938,0.7500000000000001,7.500000000000001
2023-01-12T16:00:00.0,0.5543194200043172,0.24999999999999994,2.4999999999999996
2023-01-12T18:00:00.0,0.8887435639287966,1.4997597826618576e-32,1.4997597826618576e-31
2023-01-12T20:00:00.0,1.255235667973697,0.0,0.0
2023-01-12T22:00:00.0,0.9253927879861843,0.0,0.0
2023-01-13T00:00:00.0,0.7627618604980569,0.0,0.0
2023-01-13T02:00:00.0,0.3,0.0,0.0
2023-01-13T04:00:00.0,0.3,0.0,0.0
2023-01-13T06:00:00.0,2.5,0.0,0.0
2023-01-13T08:00:00.0,0.3,0.24999999999999994,2.4999999999999996
2023-01-13T10:00:00.0,0.5291230997975157,0.7499999999999999,7.499999999999999
2023-01-13T12:00:00.0,0.6734293811247051,1.0,10.0
2023-01-13T14:00:00.0,0.3,0.7500000000000001,7.500000000000001
2023-01-13T16:00:00.0,2.5,0.24999999999999994,2.4999999999999996
2023-01-13T18:00:00.0,0.7513089907797149,1.4997597826618576e-32,1.4997597826618576e-31
2023-01-13T20:00:00.0,0.8635472095897511,0.0,0.0
2023-01-13T22:00:00.0,0.9918194596583637,0.0,0.0
2023-01-14T00:00:00.0,0.3,0.0,0.0
2023-01-14T02:00:00.0,0.3,0.0,0.0
2023-01-14T04:00:00.0,0.3,0.0,0.0
2023-01-14T06:00:00.0,0.3,0.0,0.0
2023-01-14T08:00:00.0,0.3,0.24999999999999994,2.4999999999999996
2023-01-14T10:00:00.0,0.4604058132229749,0.7499999999999999,7.499999999999999
2023-01-14T12:00:00.0,0.3,1.0,10.0
2023-01-14T14:00:00.0,0.44666232860227145,0.7500000000000001,7.500000000000001
2023-01-14T16:00:00.0,2.5,0.24999999999999994,2.4999999999999996
2023-01-14T18:00:00.0,0.5863875166537145,1.4997597826618576e-32,1.4997597826618576e-31
2023-01-14T20:00:00.0,0.5932592248318221,0.0,0.0
2023-01-14T22:00:00.0,1.2002618660198594,0.0,0.0
2023-01-15T00:00:00.0,0.3939791074185513,0.0,0.0
2023-01-15T02:00:00.0,0.5474476776939655,0.0,0.0
2023-01-15T04:00:00.0,0.3,0.0,0.0
2023-01-15T06:00:00.0,2.5,0.0,0.0
2023-01-15T08:00:00.0,0.3,0.24999999999999994,2.4999999999999996
2023-01-15T10:00:00.0,0.3,0.7499999999999999,7.499999999999999
2023-01-15T12:00:00.0,0.3,1.0,10.0
2023-01-15T14:00:00.0,0.8337696937104709,0.7500000000000001,7.500000000000001
2023-01-15T16:00:00.0,2.5,0.24999999999999994,2.4999999999999996
2023-01-15T18:00:00.0,0.6803010893028126,1.4997597826618576e-32,1.4997597826618576e-31
2023-01-15T20:00:00.0,2.5,0.0,0.0
2023-01-15T22:00:00.0,1.7408378355357172,0.0,0.0
2023-01-16T00:00:00.0,0.4947644565102453,0.0,0.0
2023-01-16T02:00:00.0,0.3,0.0,0.0
2023-01-16T04:00:00.0,0.3,0.0,0.0
2023-01-16T06:00:00.0,0.753599537417588,0.0,0.0
2023-01-16T08:00:00.0,0.32068065930377593,0.24999999999999994,2.4999999999999996
2023-01-16T10:00:00.0,0.3,0.7499999999999999,7.499999999999999
2023-01-16T12:00:00.0,0.44666232860227145,1.0,10.0
2023-01-16T14:00:00.0,0.35274872182092915,0.7500000000000001,7.500000000000001
2023-01-16T16:00:00.0,2.5,0.24999999999999994,2.4999999999999996
2023-01-16T18:00:00.0,0.43979062042416384,1.4997597826618576e-32,1.4997597826618576e-31
2023-01-16T20:00:00.0,0.6161649642685063,0.0,0.0
2023-01-16T22:00:00.0,1.7179320960990332,0.0,0.0
2023-01-17T00:00:00.0,0.5634817430847862,0.0,0.0
2023-01-17T02:00:00.0,0.5634817430847862,0.0,0.0
2023-01-17T04:00:00.0,0.5611911623146689,0.0,0.0
2023-01-17T06:00:00.0,2.5,0.0,0.0
2023-01-17T08:00:00.0,1.0765707774914812,0.24999999999999994,2.4999999999999996
2023-01-17T10:00:00.0,0.9299738812619305,0.7499999999999999,7.499999999999999
