net,year,stride,timestep,time,alpha_t,pv_bus,pv_kw_per_phase,pv_phases,status_base,vmin_base_pu,vmax_base_pu,unbal_base,p_load_base_kw,status_pv,vmin_pv_pu,vmax_pv_pu,unbal_pv,p_load_pv_kw,dvmin_pu,dvmax_pu,dunbal,dp_load_kw
spd_s,2023,4,193,2023-01-05T00:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,197,2023-01-05T02:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,201,2023-01-05T04:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,213,2023-01-05T10:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,245,2023-01-06T02:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,249,2023-01-06T04:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,257,2023-01-06T08:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,269,2023-01-06T14:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,309,2023-01-07T10:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,341,2023-01-08T02:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,345,2023-01-08T04:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,353,2023-01-08T08:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,385,2023-01-09T00:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,389,2023-01-09T02:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,393,2023-01-09T04:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,413,2023-01-09T14:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,437,2023-01-10T02:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,441,2023-01-10T04:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,449,2023-01-10T08:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,453,2023-01-10T10:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,485,2023-01-11T02:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,489,2023-01-11T04:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,493,2023-01-11T06:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,513,2023-01-11T16:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,517,2023-01-11T18:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,541,2023-01-12T06:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,545,2023-01-12T08:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,553,2023-01-12T12:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,581,2023-01-13T02:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,585,2023-01-13T04:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,593,2023-01-13T08:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,605,2023-01-13T14:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,625,2023-01-14T00:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,629,2023-01-14T02:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,633,2023-01-14T04:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,637,2023-01-14T06:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,641,2023-01-14T08:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,649,2023-01-14T12:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,681,2023-01-15T04:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,689,2023-01-15T08:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,693,2023-01-15T10:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,697,2023-01-15T12:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,725,2023-01-16T02:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,729,2023-01-16T04:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,741,2023-01-16T10:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,825,2023-01-18T04:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,829,2023-01-18T06:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,865,2023-01-19T00:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,869,2023-01-19T02:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,873,2023-01-19T04:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,877,2023-01-19T06:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,913,2023-01-20T00:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,917,2023-01-20T02:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,921,2023-01-20T04:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,937,2023-01-20T12:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,961,2023-01-21T00:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,965,2023-01-21T02:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,969,2023-01-21T04:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,977,2023-01-21T08:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,981,2023-01-21T10:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,985,2023-01-21T12:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,989,2023-01-21T14:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
spd_s,2023,4,1009,2023-01-22T00:00:00.0,0.3,10956350,3.0,"1,2,3",LOCALLY_SOLVED,1.0042068291269044,1.0103673506098994,0.0030894912905291513,55.5,LOCALLY_SOLVED,1.004958932717151,1.0103302253875088,0.0030210896186265695,52.5,0.0007521035902466888,-3.712522239052163e-5,-6.84016719025818e-5,-3.0
