net,year,rank,timestep,time,alpha_t,pv_pu_proxy,score,pv_bus,pv_kw_per_phase,pv_kw_eff,pv_phases,pv_action,pv_load_id,base_status,base_vmin_pu,base_vmax_pu,pv_status,pv_vmin_pu,pv_vmax_pu,stc_status,stc_vmin_pu,stc_vmax_pu,pvbus_vm_base,pvbus_vm_pv,pvbus_vm_stc,delta_pv_vmin_pu,delta_pv_vmax_pu,delta_stc_vmin_pu,delta_stc_vmax_pu,base_Ia,base_Ib,base_Ic,base_In,base_Imean,base_Imax,base_I0,base_I2,base_I2r,pv_Ia,pv_Ib,pv_Ic,pv_In,pv_Imean,pv_Imax,pv_I0,pv_I2,pv_I2r,stc_Ia,stc_Ib,stc_Ic,stc_In,stc_Imean,stc_Imax,stc_I0,stc_I2,stc_I2r
spd_s_4w,2023,11,2953,2023-03-03T12:00:00.0,0.3,1.0,3.3333222222592593,10905410,50.0,50.0,1,modified_existing_load,load_10905410,LOCALLY_SOLVED,1.0066216289049614,1.01,LOCALLY_SOLVED,1.0059606175061988,1.0374487146989129,LOCALLY_SOLVED,1.0079093577972897,1.0248221704787912,1.0071597060231356,1.006499048221814,1.0164699081974333,-0.0006610113987626232,0.027448714698912857,0.0012877288923283103,0.014822170478791197,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,0.0003592646432078694,0.000359636932203727,0.013519624540129236,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,0.022933442583044632,0.022933442583044632,1.0,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191,0.02321599904526397,0.023215999045263964,0.9999999999999999
spd_s_4w,2023,12,3193,2023-03-08T12:00:00.0,0.3,1.0,3.3333222222592593,10905410,50.0,50.0,1,modified_existing_load,load_10905410,LOCALLY_SOLVED,1.0066216289049614,1.01,LOCALLY_SOLVED,1.0059606175061988,1.0374487146989129,LOCALLY_SOLVED,1.0079093577972897,1.0248221704787912,1.0071597060231356,1.006499048221814,1.0164699081974333,-0.0006610113987626232,0.027448714698912857,0.0012877288923283103,0.014822170478791197,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,0.0003592646432078694,0.000359636932203727,0.013519624540129236,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,0.022933442583044632,0.022933442583044632,1.0,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191,0.02321599904526397,0.023215999045263964,0.9999999999999999
spd_s_4w,2023,13,3337,2023-03-11T12:00:00.0,0.3,1.0,3.3333222222592593,10905410,50.0,50.0,1,modified_existing_load,load_10905410,LOCALLY_SOLVED,1.0066216289049614,1.01,LOCALLY_SOLVED,1.0059606175061988,1.0374487146989129,LOCALLY_SOLVED,1.0079093577972897,1.0248221704787912,1.0071597060231356,1.006499048221814,1.0164699081974333,-0.0006610113987626232,0.027448714698912857,0.0012877288923283103,0.014822170478791197,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,0.0003592646432078694,0.000359636932203727,0.013519624540129236,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,0.022933442583044632,0.022933442583044632,1.0,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191,0.02321599904526397,0.023215999045263964,0.9999999999999999
spd_s_4w,2023,14,3385,2023-03-12T12:00:00.0,0.3,1.0,3.3333222222592593,10905410,50.0,50.0,1,modified_existing_load,load_10905410,LOCALLY_SOLVED,1.0066216289049614,1.01,LOCALLY_SOLVED,1.0059606175061988,1.0374487146989129,LOCALLY_SOLVED,1.0079093577972897,1.0248221704787912,1.0071597060231356,1.006499048221814,1.0164699081974333,-0.0006610113987626232,0.027448714698912857,0.0012877288923283103,0.014822170478791197,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,0.0003592646432078694,0.000359636932203727,0.013519624540129236,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,0.022933442583044632,0.022933442583044632,1.0,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191,0.02321599904526397,0.023215999045263964,0.9999999999999999
spd_s_4w,2023,15,3625,2023-03-17T12:00:00.0,0.3,1.0,3.3333222222592593,10905410,50.0,50.0,1,modified_existing_load,load_10905410,LOCALLY_SOLVED,1.0066216289049614,1.01,LOCALLY_SOLVED,1.0059606175061988,1.0374487146989129,LOCALLY_SOLVED,1.0079093577972897,1.0248221704787912,1.0071597060231356,1.006499048221814,1.0164699081974333,-0.0006610113987626232,0.027448714698912857,0.0012877288923283103,0.014822170478791197,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,0.0003592646432078694,0.000359636932203727,0.013519624540129236,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,0.022933442583044632,0.022933442583044632,1.0,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191,0.02321599904526397,0.023215999045263964,0.9999999999999999
spd_s_4w,2023,16,3673,2023-03-18T12:00:00.0,0.3,1.0,3.3333222222592593,10905410,50.0,50.0,1,modified_existing_load,load_10905410,LOCALLY_SOLVED,1.0066216289049614,1.01,LOCALLY_SOLVED,1.0059606175061988,1.0374487146989129,LOCALLY_SOLVED,1.0079093577972897,1.0248221704787912,1.0071597060231356,1.006499048221814,1.0164699081974333,-0.0006610113987626232,0.027448714698912857,0.0012877288923283103,0.014822170478791197,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,0.0003592646432078694,0.000359636932203727,0.013519624540129236,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,0.022933442583044632,0.022933442583044632,1.0,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191,0.02321599904526397,0.023215999045263964,0.9999999999999999
spd_s_4w,2023,17,3721,2023-03-19T12:00:00.0,0.3,1.0,3.3333222222592593,10905410,50.0,50.0,1,modified_existing_load,load_10905410,LOCALLY_SOLVED,1.0066216289049614,1.01,LOCALLY_SOLVED,1.0059606175061988,1.0374487146989129,LOCALLY_SOLVED,1.0079093577972897,1.0248221704787912,1.0071597060231356,1.006499048221814,1.0164699081974333,-0.0006610113987626232,0.027448714698912857,0.0012877288923283103,0.014822170478791197,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,0.0003592646432078694,0.000359636932203727,0.013519624540129236,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,0.022933442583044632,0.022933442583044632,1.0,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191,0.02321599904526397,0.023215999045263964,0.9999999999999999
spd_s_4w,2023,18,3961,2023-03-24T12:00:00.0,0.3,1.0,3.3333222222592593,10905410,50.0,50.0,1,modified_existing_load,load_10905410,LOCALLY_SOLVED,1.0066216289049614,1.01,LOCALLY_SOLVED,1.0059606175061988,1.0374487146989129,LOCALLY_SOLVED,1.0079093577972897,1.0248221704787912,1.0071597060231356,1.006499048221814,1.0164699081974333,-0.0006610113987626232,0.027448714698912857,0.0012877288923283103,0.014822170478791197,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,0.0003592646432078694,0.000359636932203727,0.013519624540129236,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,0.022933442583044632,0.022933442583044632,1.0,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191,0.02321599904526397,0.023215999045263964,0.9999999999999999
spd_s_4w,2023,19,4105,2023-03-27T12:00:00.0,0.3,1.0,3.3333222222592593,10905410,50.0,50.0,1,modified_existing_load,load_10905410,LOCALLY_SOLVED,1.0066216289049614,1.01,LOCALLY_SOLVED,1.0059606175061988,1.0374487146989129,LOCALLY_SOLVED,1.0079093577972897,1.0248221704787912,1.0071597060231356,1.006499048221814,1.0164699081974333,-0.0006610113987626232,0.027448714698912857,0.0012877288923283103,0.014822170478791197,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,0.0003592646432078694,0.000359636932203727,0.013519624540129236,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,0.022933442583044632,0.022933442583044632,1.0,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191,0.02321599904526397,0.023215999045263964,0.9999999999999999
spd_s_4w,2023,20,4345,2023-04-01T12:00:00.0,0.3,1.0,3.3333222222592593,10905410,50.0,50.0,1,modified_existing_load,load_10905410,LOCALLY_SOLVED,1.0066216289049614,1.01,LOCALLY_SOLVED,1.0059606175061988,1.0374487146989129,LOCALLY_SOLVED,1.0079093577972897,1.0248221704787912,1.0071597060231356,1.006499048221814,1.0164699081974333,-0.0006610113987626232,0.027448714698912857,0.0012877288923283103,0.014822170478791197,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,0.0003592646432078694,0.000359636932203727,0.013519624540129236,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,0.022933442583044632,0.022933442583044632,1.0,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191,0.02321599904526397,0.023215999045263964,0.9999999999999999
spd_s_4w,2023,21,4393,2023-04-02T12:00:00.0,0.3,1.0,3.3333222222592593,10905410,50.0,50.0,1,modified_existing_load,load_10905410,LOCALLY_SOLVED,1.0066216289049614,1.01,LOCALLY_SOLVED,1.0059606175061988,1.0374487146989129,LOCALLY_SOLVED,1.0079093577972897,1.0248221704787912,1.0071597060231356,1.006499048221814,1.0164699081974333,-0.0006610113987626232,0.027448714698912857,0.0012877288923283103,0.014822170478791197,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,0.0003592646432078694,0.000359636932203727,0.013519624540129236,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,0.022933442583044632,0.022933442583044632,1.0,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191,0.02321599904526397,0.023215999045263964,0.9999999999999999
spd_s_4w,2023,22,4681,2023-04-08T12:00:00.0,0.3,1.0,3.3333222222592593,10905410,50.0,50.0,1,modified_existing_load,load_10905410,LOCALLY_SOLVED,1.0066216289049614,1.01,LOCALLY_SOLVED,1.0059606175061988,1.0374487146989129,LOCALLY_SOLVED,1.0079093577972897,1.0248221704787912,1.0071597060231356,1.006499048221814,1.0164699081974333,-0.0006610113987626232,0.027448714698912857,0.0012877288923283103,0.014822170478791197,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,0.0003592646432078694,0.000359636932203727,0.013519624540129236,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,0.022933442583044632,0.022933442583044632,1.0,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191,0.02321599904526397,0.023215999045263964,0.9999999999999999
spd_s_4w,2023,23,4777,2023-04-10T12:00:00.0,0.3,1.0,3.3333222222592593,10905410,50.0,50.0,1,modified_existing_load,load_10905410,LOCALLY_SOLVED,1.0066216289049614,1.01,LOCALLY_SOLVED,1.0059606175061988,1.0374487146989129,LOCALLY_SOLVED,1.0079093577972897,1.0248221704787912,1.0071597060231356,1.006499048221814,1.0164699081974333,-0.0006610113987626232,0.027448714698912857,0.0012877288923283103,0.014822170478791197,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,0.0003592646432078694,0.000359636932203727,0.013519624540129236,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,0.022933442583044632,0.022933442583044632,1.0,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191,0.02321599904526397,0.023215999045263964,0.9999999999999999
spd_s_4w,2023,24,4921,2023-04-13T12:00:00.0,0.3,1.0,3.3333222222592593,10905410,50.0,50.0,1,modified_existing_load,load_10905410,LOCALLY_SOLVED,1.0066216289049614,1.01,LOCALLY_SOLVED,1.0059606175061988,1.0374487146989129,LOCALLY_SOLVED,1.0079093577972897,1.0248221704787912,1.0071597060231356,1.006499048221814,1.0164699081974333,-0.0006610113987626232,0.027448714698912857,0.0012877288923283103,0.014822170478791197,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,0.0003592646432078694,0.000359636932203727,0.013519624540129236,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,0.022933442583044632,0.022933442583044632,1.0,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191,0.02321599904526397,0.023215999045263964,0.9999999999999999
spd_s_4w,2023,25,5113,2023-04-17T12:00:00.0,0.3,1.0,3.3333222222592593,10905410,50.0,50.0,1,modified_existing_load,load_10905410,LOCALLY_SOLVED,1.0066216289049614,1.01,LOCALLY_SOLVED,1.0059606175061988,1.0374487146989129,LOCALLY_SOLVED,1.0079093577972897,1.0248221704787912,1.0071597060231356,1.006499048221814,1.0164699081974333,-0.0006610113987626232,0.027448714698912857,0.0012877288923283103,0.014822170478791197,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,0.0003592646432078694,0.000359636932203727,0.013519624540129236,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,0.022933442583044632,0.022933442583044632,1.0,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191,0.02321599904526397,0.023215999045263964,0.9999999999999999
spd_s_4w,2023,26,5449,2023-04-24T12:00:00.0,0.3,1.0,3.3333222222592593,10905410,50.0,50.0,1,modified_existing_load,load_10905410,LOCALLY_SOLVED,1.0066216289049614,1.01,LOCALLY_SOLVED,1.0059606175061988,1.0374487146989129,LOCALLY_SOLVED,1.0079093577972897,1.0248221704787912,1.0071597060231356,1.006499048221814,1.0164699081974333,-0.0006610113987626232,0.027448714698912857,0.0012877288923283103,0.014822170478791197,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,0.0003592646432078694,0.000359636932203727,0.013519624540129236,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,0.022933442583044632,0.022933442583044632,1.0,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191,0.02321599904526397,0.023215999045263964,0.9999999999999999
spd_s_4w,2023,27,5641,2023-04-28T12:00:00.0,0.3,1.0,3.3333222222592593,10905410,50.0,50.0,1,modified_existing_load,load_10905410,LOCALLY_SOLVED,1.0066216289049614,1.01,LOCALLY_SOLVED,1.0059606175061988,1.0374487146989129,LOCALLY_SOLVED,1.0079093577972897,1.0248221704787912,1.0071597060231356,1.006499048221814,1.0164699081974333,-0.0006610113987626232,0.027448714698912857,0.0012877288923283103,0.014822170478791197,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,0.0003592646432078694,0.000359636932203727,0.013519624540129236,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,0.022933442583044632,0.022933442583044632,1.0,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191,0.02321599904526397,0.023215999045263964,0.9999999999999999
spd_s_4w,2023,28,5689,2023-04-29T12:00:00.0,0.3,1.0,3.3333222222592593,10905410,50.0,50.0,1,modified_existing_load,load_10905410,LOCALLY_SOLVED,1.0066216289049614,1.01,LOCALLY_SOLVED,1.0059606175061988,1.0374487146989129,LOCALLY_SOLVED,1.0079093577972897,1.0248221704787912,1.0071597060231356,1.006499048221814,1.0164699081974333,-0.0006610113987626232,0.027448714698912857,0.0012877288923283103,0.014822170478791197,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,0.0003592646432078694,0.000359636932203727,0.013519624540129236,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,0.022933442583044632,0.022933442583044632,1.0,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191,0.02321599904526397,0.023215999045263964,0.9999999999999999
