time,base_Ia,base_Ib,base_Ic,base_In,base_Imean,base_Imax,pv_Ia,pv_Ib,pv_Ic,pv_In,pv_Imean,pv_Imax,stc_Ia,stc_Ib,stc_Ic,stc_In,stc_Imean,stc_Imax
2023-01-12T12:00:00.0,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191
2023-01-14T12:00:00.0,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191
2023-01-15T12:00:00.0,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191
2023-01-20T12:00:00.0,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191
2023-01-21T12:00:00.0,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191
2023-01-23T12:00:00.0,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191
2023-01-29T12:00:00.0,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191
2023-02-10T12:00:00.0,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191
2023-02-28T12:00:00.0,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191
2023-03-01T12:00:00.0,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191
2023-03-03T12:00:00.0,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191
2023-03-08T12:00:00.0,0.02696207040136607,0.025882208397097664,0.02695903199484083,NaN,0.026601103597768187,0.02696207040136607,2.0916362743507054e-29,0.06880032774913389,4.2757821595560866e-27,NaN,0.02293344258304463,0.06880032774913389,1.0724891243259238e-20,0.06964799713579191,6.3237925615757926e-21,NaN,0.02321599904526397,0.06964799713579191
