time,scenario,bus_id,V0,V1,V2,V2_over_V1
2023-01-12T12:00:00.0,baseline,50,0.008168230332676666,0.9970239305341976,0.008839052367519785,0.008865436522455274
2023-01-12T12:00:00.0,baseline,162,0.03277176194868837,0.9639140664595476,0.028770867928979912,0.029847959408513657
2023-01-12T12:00:00.0,baseline,63,0.0013006936278990547,1.0081388657916328,0.0012843932212525224,0.0012740241100058802
2023-01-12T12:00:00.0,baseline,92,0.034034299926569464,0.9609088787118449,0.030167989998743955,0.03139526615591889
2023-01-12T12:00:00.0,baseline,120,0.005181054518788623,1.0035653147006234,0.005168111192028017,0.005149750710116693
2023-01-12T12:00:00.0,baseline,87,0.024246850388073407,0.9790339095929975,0.020669726332846562,0.021112370195062343
2023-01-12T12:00:00.0,baseline,117,0.03365838099869932,0.9623817576743061,0.02954810596583793,0.030703102724270195
2023-01-12T12:00:00.0,baseline,89,0.0066271881675140955,1.00035637733409,0.006931018383155686,0.006928549205260803
2023-01-12T12:00:00.0,baseline,176,7.401486830834377e-17,1.01,1.1102230246251565e-16,1.09923071745065e-16
2023-01-12T12:00:00.0,baseline,161,0.034235933047921906,0.9607298143101394,0.03017782712105997,0.03141135694089959
2023-01-12T12:00:00.0,baseline,146,0.009448492508811003,0.9933931873736634,0.010658082552335763,0.010728966825828192
2023-01-12T12:00:00.0,baseline,142,0.035984274308085276,0.9665777665284553,0.0350304999245525,0.03624178119714822
2023-01-12T12:00:00.0,baseline,80,0.008684870979420433,0.9960003420700193,0.009494765007935918,0.009532893320300117
2023-01-12T12:00:00.0,baseline,113,0.0037765470489152723,1.0044884623647832,0.0040070366919838785,0.0039891316248177175
2023-01-12T12:00:00.0,baseline,110,0.008547361979081586,0.9994793812030544,0.008549939732089932,0.008554393310043606
2023-01-12T12:00:00.0,baseline,157,0.0335338451773683,0.9628547684091876,0.029388439157608713,0.030522193088542104
2023-01-12T12:00:00.0,baseline,57,0.003956875359536444,1.0041183971810028,0.004237593010221055,0.0042202124989620966
2023-01-12T12:00:00.0,baseline,165,0.010865762970138188,0.994593334571375,0.010601385781018978,0.010659015511689206
2023-01-12T12:00:00.0,baseline,173,0.0022405155492367422,1.007050287603085,0.002228358215251395,0.0022127576375110198
2023-01-12T12:00:00.0,baseline,171,0.032002463429790774,0.9661020887064677,0.0278899282885627,0.028868510496551196
2023-01-12T12:00:00.0,baseline,130,0.029062273780341867,0.9714523568702303,0.0251017607309395,0.025839415132833603
2023-01-12T12:00:00.0,baseline,67,0.004991526462264473,1.003992526568061,0.004746472433493101,0.004727597375368845
2023-01-12T12:00:00.0,baseline,61,0.01359461418159226,0.9900139101361541,0.013739789349354275,0.013878380100199478
2023-01-12T12:00:00.0,baseline,15,0.029727673526023794,0.9701251714226545,0.0258209285547932,0.026616079363168895
2023-01-12T12:00:00.0,baseline,108,0.03414514540276823,0.9680726167828826,0.03289560900168124,0.03398051802250182
2023-01-12T12:00:00.0,baseline,100,0.007490303151913244,0.9989175446063555,0.007776716478209495,0.007785143548834227
2023-01-12T12:00:00.0,baseline,46,0.009358076515888323,0.9943674928492303,0.010201007640014493,0.010258790350019222
2023-01-12T12:00:00.0,baseline,170,0.01171403307380599,0.9935665267518267,0.010793284352734616,0.010863172280994694
2023-01-12T12:00:00.0,baseline,151,0.007781659869969383,0.9986238222650758,0.007954217827253984,0.007965179329702197
2023-01-12T12:00:00.0,baseline,68,0.009096689281275381,0.9990192385468043,0.008953976935626582,0.0089627672722812
2023-01-12T12:00:00.0,baseline,56,0.02167232117019053,0.9818082042849712,0.01879015570088267,0.019138316036549235
2023-01-12T12:00:00.0,baseline,147,0.03693381908729463,0.9655536258267875,0.03536348809943505,0.036625089641348384
2023-01-12T12:00:00.0,baseline,76,0.009572007465104341,0.9946110775318996,0.010266598024191362,0.010322223687340832
2023-01-12T12:00:00.0,baseline,135,0.009483154236402863,0.9925927438253435,0.011167924963172256,0.011251265972519908
2023-01-12T12:00:00.0,baseline,48,0.0351472550360254,0.9673400133853954,0.03389412746692015,0.035038483881485505
2023-01-12T12:00:00.0,baseline,103,0.03432523499811592,0.960830528010607,0.03016124037119713,0.031390801490920335
2023-01-12T12:00:00.0,baseline,109,0.021507004296806416,0.9849030562373479,0.017271912853942435,0.017536662867030584
2023-01-12T12:00:00.0,baseline,32,0.02230580017720445,0.981163017741701,0.019227895403393844,0.01959704458454807
2023-01-12T12:00:00.0,baseline,2,0.03448593696486477,0.960654489793242,0.030298319025642194,0.03153924678180933
2023-01-12T12:00:00.0,baseline,155,0.002655525041836989,1.005757722241724,0.0027874006674082964,0.0027714434657240164
2023-01-12T12:00:00.0,baseline,51,0.01927207164490425,0.9835208863424787,0.017240196510254362,0.01752905988033185
2023-01-12T12:00:00.0,baseline,53,0.012319912659596394,0.9929593702519384,0.01119900186779827,0.011278408969499736
2023-01-12T12:00:00.0,baseline,106,0.01706188223613152,0.9869148887231036,0.01673063551081594,0.01695246034079238
2023-01-12T12:00:00.0,baseline,111,0.0012999872242008932,1.0081395790891026,0.001283803873369417,0.0012734386190148281
2023-01-12T12:00:00.0,baseline,141,0.03192405186920611,0.9676895018174013,0.03086834382547061,0.031899016954815874
2023-01-12T12:00:00.0,baseline,93,0.020805711312543856,0.9823771211270399,0.02020854210678448,0.02057106346654335
2023-01-12T12:00:00.0,baseline,10,0.034042112344369165,0.9648760420989149,0.0329753602872241,0.034175747814705934
2023-01-12T12:00:00.0,baseline,154,0.007187696273635991,0.9996389023374991,0.0070518837722266334,0.007054431110811021
2023-01-12T12:00:00.0,baseline,49,0.007611191019729751,0.9992132840412107,0.007307260213347874,0.007313013477757668
2023-01-12T12:00:00.0,baseline,5,0.034045518947873936,0.961914471483998,0.029815866322590864,0.030996379830518922
2023-01-12T12:00:00.0,baseline,62,0.03311723957088067,0.9661703270331994,0.03196828883790638,0.03308763262899078
2023-01-12T12:00:00.0,baseline,90,0.0344443601646235,0.9610319537702636,0.0301873270627302,0.03141136665050633
2023-01-12T12:00:00.0,baseline,164,0.007008672864484804,1.0007937159683997,0.007056399218880766,0.007050802884041663
2023-01-12T12:00:00.0,baseline,86,0.011684212320735103,0.9936074254525761,0.01076830494230925,0.01083758501241516
2023-01-12T12:00:00.0,baseline,126,0.03334586371533143,0.9630516061883839,0.029255941245814487,0.0303783733476186
2023-01-12T12:00:00.0,baseline,152,0.03435034858287587,0.9645663544421638,0.03322850774343036,0.03444916732830408
2023-01-12T12:00:00.0,baseline,71,0.034297743029743,0.964467774284928,0.03321971809989904,0.03444357498054165
2023-01-12T12:00:00.0,baseline,37,0.0342142080132227,0.964642347817866,0.03314566707181779,0.03436057638024826
2023-01-12T12:00:00.0,baseline,6,0.03380071617275392,0.9684172867449568,0.03260492155227579,0.03366825644125728
2023-01-12T12:00:00.0,baseline,125,9.661352530716602e-9,1.00999999606074,9.522684549571363e-9,9.428400580903252e-9
2023-01-12T12:00:00.0,baseline,98,0.009479495658549867,0.9931972113220329,0.01075908287821986,0.01083277596389802
2023-01-12T12:00:00.0,baseline,174,0.0175500767083307,0.9862923995973188,0.015517341133765477,0.01573300284996707
2023-01-12T12:00:00.0,baseline,7,0.03279860111401996,0.9640565917669179,0.02872833541274995,0.029799428434068177
2023-01-12T12:00:00.0,baseline,140,0.009777552709841266,0.9939206431962401,0.010393525505102044,0.010457097934578207
2023-01-12T12:00:00.0,baseline,107,0.004054263587357434,1.004105074618473,0.003970472106412693,0.003954239657559088
2023-01-12T12:00:00.0,baseline,102,0.011028648568771443,0.9976593959282715,0.010910788302095,0.01093638605181788
2023-01-12T12:00:00.0,baseline,69,0.0016201085848725628,1.0077476765496813,0.0016033208241724532,0.001590994314828778
2023-01-12T12:00:00.0,baseline,97,0.032131503640977936,0.9662182776820502,0.027907811646456053,0.028883547632121667
2023-01-12T12:00:00.0,baseline,4,0.018141500744907463,0.9856865326936424,0.015926033540423337,0.016157300533366677
2023-01-12T12:00:00.0,baseline,136,0.03217811252291998,0.9695541984541814,0.03105764567271477,0.03203291339693216
2023-01-12T12:00:00.0,baseline,13,0.018714784450706314,0.9849538809942576,0.01643328967257409,0.016684323996962756
2023-01-12T12:00:00.0,baseline,134,0.025041424549663984,0.9781305914928881,0.021190876518846866,0.02166467003808146
2023-01-12T12:00:00.0,baseline,133,0.006627083220485005,1.0003908730505267,0.0068805852981135,0.006877896913565686
2023-01-12T12:00:00.0,baseline,148,0.0032703526044916414,1.0051296074898417,0.003324611192260393,0.0033076442754115098
2023-01-12T12:00:00.0,baseline,118,0.021726284840174036,0.9846786289625166,0.017429017703985965,0.017700209176215835
2023-01-12T12:00:00.0,baseline,38,0.006483418552707402,1.0017083899259491,0.0064785448564099995,0.006467495851650921
2023-01-12T12:00:00.0,baseline,116,0.001299770784863087,1.0081397950032474,0.0012836380390003324,0.001273273850871245
2023-01-12T12:00:00.0,baseline,66,0.034298314948395886,0.9606650819742659,0.03021645581619849,0.031453683893767174
2023-01-12T12:00:00.0,baseline,18,0.004213989274134531,1.004769186722933,0.004199398691696665,0.004179466037760429
2023-01-12T12:00:00.0,baseline,132,0.010015632713133462,0.9981833450336837,0.009784222745122284,0.009802029650967695
2023-01-12T12:00:00.0,baseline,29,0.031172432657042587,0.9687127137971184,0.03012304702291741,0.031095955068910355
2023-01-12T12:00:00.0,baseline,78,0.013848046048934321,0.9907689300380497,0.01354279586188994,0.013668975127600983
2023-01-12T12:00:00.0,baseline,74,0.0071274888101484045,0.9994465705425862,0.0071216726422902365,0.007125616168179931
2023-01-12T12:00:00.0,baseline,119,0.03413714625209518,0.9613501680267309,0.029995797630544562,0.031201739624297346
2023-01-12T12:00:00.0,baseline,42,0.03436675234273131,0.9607809341479099,0.03021362717713435,0.03144694706492066
2023-01-12T12:00:00.0,baseline,33,0.00989513350185918,0.9942690542265317,0.010436686682473568,0.010496843523499324
2023-01-12T12:00:00.0,baseline,28,0.03334590594222195,0.9630341867497905,0.029281254977834386,0.03040520822698692
2023-01-12T12:00:00.0,baseline,52,0.009432718125374622,0.9925463245911477,0.011235438560296669,0.011319812770376034
2023-01-12T12:00:00.0,baseline,121,0.00868462640364006,0.9961004326598752,0.009456642142158354,0.009493663321585348
2023-01-12T12:00:00.0,baseline,115,0.021463485405915247,0.9849483248676684,0.017235436462677303,0.01749882306261392
2023-01-12T12:00:00.0,baseline,163,0.008029459408444435,0.9978932515426888,0.008352711601697269,0.008370345814829823
2023-01-12T12:00:00.0,baseline,58,0.03373100077972355,0.9622395428931897,0.029617335642647485,0.03077958691408202
2023-01-12T12:00:00.0,baseline,25,0.001300350476488922,1.0081390934785819,0.001284195929053656,0.0012738281228858415
2023-01-12T12:00:00.0,baseline,114,0.006295323004778653,1.0012613457670323,0.006297634809789539,0.006289701321651577
2023-01-12T12:00:00.0,baseline,166,0.014604717876135685,0.9897366752169442,0.013189055061631105,0.013325822303937706
2023-01-12T12:00:00.0,baseline,31,0.029299674693969317,0.9708586002285291,0.025404440289917125,0.026166982796400225
2023-01-12T12:00:00.0,baseline,44,0.00938464868209399,0.9948327045050845,0.010085732771492188,0.01013811943035156
2023-01-12T12:00:00.0,baseline,169,0.008818682475937709,0.995741369393439,0.009513920097518577,0.00955460965061041
2023-01-12T12:00:00.0,baseline,129,0.008560202366201948,0.9967252715362183,0.008948530414140806,0.008977930699347821
2023-01-12T12:00:00.0,baseline,150,0.0012998876543445959,1.0081395819754535,0.0012837845376159592,0.0012734194357297015
2023-01-12T12:00:00.0,baseline,94,0.03116539094739807,0.9676634397355449,0.027143753407574044,0.0280508204536406
2023-01-12T12:00:00.0,baseline,99,0.034339902523979775,0.9608138212139277,0.030176349115082053,0.03140707226396487
2023-01-12T12:00:00.0,baseline,47,0.0031281318674172285,1.0060822286469355,0.0031190896974904233,0.0031002333692796056
2023-01-12T12:00:00.0,baseline,73,0.009590737483618383,0.998607689396491,0.009455524038186043,0.009468707419928333
2023-01-12T12:00:00.0,baseline,82,0.034475183110637984,0.9610000395354497,0.030206652203010855,0.03143251920948187
2023-01-12T12:00:00.0,baseline,79,0.03418124839350386,0.9641247641304386,0.03324866698175019,0.03448585517014259
2023-01-12T12:00:00.0,baseline,84,0.0027289749273419297,1.0056805829931703,0.0028595388923142837,0.002843386797628669
2023-01-12T12:00:00.0,baseline,104,0.032477973021922416,0.9692536619485226,0.03130782900695749,0.03230096540880571
2023-01-12T12:00:00.0,baseline,124,0.023909911422348412,0.9793770411233184,0.020435509322135524,0.020865824359836495
2023-01-12T12:00:00.0,baseline,70,0.010980942472530557,0.9977056494481628,0.010862597132038609,0.010887577050452485
2023-01-12T12:00:00.0,baseline,8,0.03267967893306194,0.9635800967271944,0.028902993607151636,0.029995424049667308
2023-01-12T12:00:00.0,baseline,64,0.020178930828656266,0.9830061652885488,0.019727183620154284,0.02006821962745638
2023-01-12T12:00:00.0,baseline,91,0.03423444030137955,0.960720460880762,0.03018097864296169,0.03141494313058827
2023-01-12T12:00:00.0,baseline,60,0.005333796507523042,1.003412563843475,0.00530577080838865,0.005287726105466934
2023-01-12T12:00:00.0,baseline,158,0.023499641291704055,0.9798248650267037,0.020143972717506453,0.020558748238091975
2023-01-12T12:00:00.0,baseline,156,0.03362725108677616,0.9622077865074404,0.02960246219300269,0.030765145125723616
2023-01-12T12:00:00.0,baseline,144,0.029928013704374153,0.9699181231670776,0.02597030219643272,0.026775767537605945
2023-01-12T12:00:00.0,baseline,22,0.0019452964842395315,1.0072209561159287,0.0019131343326648344,0.001899418713488957
2023-01-12T12:00:00.0,baseline,11,0.011644522082383953,0.9970445037812032,0.01140559978418869,0.011439408913979226
2023-01-12T12:00:00.0,baseline,16,0.026867616125663078,0.9747771378860631,0.023009054937733888,0.02360442612311585
2023-01-12T12:00:00.0,baseline,40,0.008560286212515452,0.9966907460584267,0.008963200813494311,0.00899296080448296
2023-01-12T12:00:00.0,baseline,72,0.008686005951416298,0.9956351214094795,0.009476266440015672,0.009517810527415418
2023-01-12T12:00:00.0,baseline,128,0.0342698360091868,0.9609382513081896,0.03010829609511411,0.03133218607348149
2023-01-12T12:00:00.0,baseline,145,0.0018958806351814445,1.007109352214876,0.0019461561089609263,0.0019324178696989165
2023-01-12T12:00:00.0,baseline,36,0.0020234538465057693,1.007186683075072,0.0019321460578249647,0.001918359416673254
2023-01-12T12:00:00.0,baseline,138,0.031024019262472627,0.9678084770410108,0.027047175385213115,0.027946826285204146
2023-01-12T12:00:00.0,baseline,95,0.03157681146129027,0.9661502626890837,0.02776550058353513,0.02873828394586933
2023-01-12T12:00:00.0,baseline,153,0.009105145499916258,0.9951915167645946,0.009805904455434906,0.009853283805426993
2023-01-12T12:00:00.0,pv,1,0.06024189772508296,1.047001271129014,0.05779749873133745,0.05520289260872875
2023-01-12T12:00:00.0,pv,54,0.00943484249771269,0.9989023089923152,0.009297574697119447,0.009307791776453862
2023-01-12T12:00:00.0,pv,101,0.008204140547754653,0.9965760277855359,0.00897495657269035,0.009005792154797614
2023-01-12T12:00:00.0,pv,41,0.010276691575141234,0.9982067054015535,0.010056651692709731,0.010074718631211952
2023-01-12T12:00:00.0,pv,65,0.04480561105863689,1.0353961552314408,0.04262185733907365,0.041164782314211355
2023-01-12T12:00:00.0,pv,168,0.04617250418315758,1.0369744723861547,0.044152447090747525,0.0425781427281903
2023-01-12T12:00:00.0,pv,159,0.02815819488930152,0.9724184698948346,0.024203050760846053,0.024889542424532077
2023-01-12T12:00:00.0,pv,88,0.030631619899300033,0.9678024411417515,0.026638996827491462,0.027525242441075553
2023-01-12T12:00:00.0,pv,26,0.018651089999636203,0.9848714040807305,0.016281597391028496,0.016531698781756775
2023-01-12T12:00:00.0,pv,77,0.023366917560980673,0.9799945254840629,0.01978602937080135,0.020189938674431016
2023-01-12T12:00:00.0,pv,24,0.04449200260075378,1.036323000725676,0.04308779100693626,0.04157756894015129
2023-01-12T12:00:00.0,pv,23,0.0628881301514323,1.0482236821676811,0.060345130189442465,0.057568943743620975
2023-01-12T12:00:00.0,pv,160,0.06433606211442841,1.0502541140834973,0.06183421798842004,0.058875482761026436
2023-01-12T12:00:00.0,pv,149,0.0098526160534228,0.9984849770973045,0.009619280884603114,0.009633876428033322
2023-01-12T12:00:00.0,pv,59,0.007744306588702921,0.998223714755514,0.007909784892260354,0.007923859927729354
2023-01-12T12:00:00.0,pv,43,0.03086146154139773,0.9673231838359654,0.026854318195504316,0.02776147480412106
2023-01-12T12:00:00.0,pv,122,0.008204039158094551,0.996606175214345,0.008972820346190362,0.00900337622758612
2023-01-12T12:00:00.0,pv,175,0.0021443255227721948,1.0071611655192456,0.002098079321422678,0.0020831614574227607
2023-01-12T12:00:00.0,pv,39,0.0007108739508886293,1.0089221692697516,0.0006171474018895908,0.0006116898019361358
2023-01-12T12:00:00.0,pv,143,0.010080835621389886,1.0134842100401347,0.009526748313167991,0.009399996782180479
2023-01-12T12:00:00.0,pv,112,0.0007111054303305982,1.0089213887737638,0.0006176385968848537,0.0006121771267388111
2023-01-12T12:00:00.0,pv,34,0.007605276424191014,0.9979176740688633,0.008240161604781124,0.008257356111534803
2023-01-12T12:00:00.0,pv,137,0.016279489723426535,1.0155312805387184,0.015113455547990626,0.014882314151833166
2023-01-12T12:00:00.0,pv,55,0.06304248520331478,1.0482519329892035,0.06051422837751385,0.057728706690719854
2023-01-12T12:00:00.0,pv,17,0.028628626036967513,0.9715848229898459,0.02468226490438512,0.025404127689469966
2023-01-12T12:00:00.0,pv,9,0.009873278691083233,0.9986094688416058,0.00974235426448012,0.009755920175462908
2023-01-12T12:00:00.0,pv,172,0.030156638051684507,0.9687431375491824,0.026188971336260906,0.02703396836700824
2023-01-12T12:00:00.0,pv,12,0.057744885018167595,1.0446198190448661,0.05525377556740715,0.052893669601183406
2023-01-12T12:00:00.0,pv,20,0.013737960454411965,0.9899954679132991,0.012637708244633453,0.01276542030164145
2023-01-12T12:00:00.0,pv,14,0.002861694832123267,1.0055471188036478,0.0031619826359964988,0.003144539501797266
2023-01-12T12:00:00.0,pv,167,0.06329135109427261,1.0486369732204468,0.06075903568471668,0.05794096263659376
2023-01-12T12:00:00.0,pv,127,0.04541206490885553,1.0347261064852968,0.04290120520672773,0.04146141180534459
2023-01-12T12:00:00.0,pv,123,0.0022578735791699664,1.0062339889619867,0.002231381202412295,0.002217556976696989
2023-01-12T12:00:00.0,pv,96,0.010826239472942043,1.0127085570908407,0.009936244677480095,0.009811553983530532
2023-01-12T12:00:00.0,pv,19,0.06433614165480114,1.050204289383325,0.061898515524276214,0.05893949981924253
2023-01-12T12:00:00.0,pv,35,0.008651373981012943,0.9962351238184459,0.009127430368994298,0.009161923877979716
2023-01-12T12:00:00.0,pv,131,0.02455042651375247,1.021513331308671,0.023251020959967256,0.02276134852805116
2023-01-12T12:00:00.0,pv,21,0.040451348760437364,1.0321161966600867,0.037992163448367984,0.03680996729952508
2023-01-12T12:00:00.0,pv,83,0.02959665995070021,0.9703000407505578,0.025457393146848906,0.026236619682254995
2023-01-12T12:00:00.0,pv,45,0.008702533222702737,0.9953365962378393,0.009652773675781436,0.009697999362493923
2023-01-12T12:00:00.0,pv,139,0.0049072133977574725,1.00265729323672,0.005233101144448369,0.0052192321142503
2023-01-12T12:00:00.0,pv,85,0.0180864292665024,0.985521444166014,0.01583646869234651,0.01606912643666312
2023-01-12T12:00:00.0,pv,105,0.0007107140999620605,1.0089225081678288,0.0006167992993368273,0.0006113445723962637
2023-01-12T12:00:00.0,pv,3,0.040689453286524485,1.0323977954002246,0.03827595936099144,0.03707481702452996
2023-01-12T12:00:00.0,pv,30,0.0037122657048268564,1.0101141927276596,0.003252540794128456,0.003219973362957573
2023-01-12T12:00:00.0,pv,81,0.0306429202580256,0.968243413179797,0.026511729714560103,0.027381265241447125
2023-01-12T12:00:00.0,pv,27,0.0007107933327043934,1.0089225754039552,0.000616672883383857,0.0006112192336829729
2023-01-12T12:00:00.0,pv,75,0.02795141931066201,0.9726332182823423,0.02404949892836779,0.024726174755617433
2023-01-12T12:00:00.0,pv,50,0.007649633104604021,0.9978234644674121,0.008279318259287086,0.008297377796889322
2023-01-12T12:00:00.0,pv,162,0.031983704436674025,0.9647863487049032,0.027975684285179065,0.02899676630243855
2023-01-12T12:00:00.0,pv,63,0.0007112617227322392,1.0089215039584645,0.0006177600128368519,0.0006122973991664311
2023-01-12T12:00:00.0,pv,92,0.0332571620219825,0.9617852599982892,0.029387877235196716,0.030555549619515888
2023-01-12T12:00:00.0,pv,120,0.004405040001242044,1.0043578813924172,0.004428539501288534,0.0044093241894501934
2023-01-12T12:00:00.0,pv,87,0.023449992955635504,0.9798791930034453,0.019858722087270308,0.02026650043093678
2023-01-12T12:00:00.0,pv,117,0.03287052865692292,0.9632567277681633,0.028755481531040124,0.029852354727556075
2023-01-12T12:00:00.0,pv,89,0.0058492002935299214,1.0011544369890235,0.006230691803830241,0.0062235071569667864
2023-01-12T12:00:00.0,pv,176,7.401486830834377e-17,1.01,1.1102230246251565e-16,1.09923071745065e-16
2023-01-12T12:00:00.0,pv,161,0.033459043438511554,0.9616064945263922,0.029398603517846608,0.030572384530665974
2023-01-12T12:00:00.0,pv,146,0.008877345938550187,0.9941982693351925,0.01011764010456976,0.010176682475353024
2023-01-12T12:00:00.0,pv,142,0.0400165832116926,1.0321150465843165,0.03790562069601706,0.036726158407884846
2023-01-12T12:00:00.0,pv,80,0.00820338492228447,0.9968008002040236,0.008964415956826562,0.008993186958710046
2023-01-12T12:00:00.0,pv,113,0.002977400975355701,1.005278734408087,0.0033484191839588473,0.003330836582284229
2023-01-12T12:00:00.0,pv,110,0.0077535655070357775,1.0002810648381062,0.007754752424869883,0.007752573449068515
2023-01-12T12:00:00.0,pv,157,0.0327420732624202,0.9637293846315969,0.028589731712176054,0.02966572584388407
2023-01-12T12:00:00.0,pv,57,0.003154403779587049,1.004909454528964,0.0035797902571190524,0.003562301300863991
2023-01-12T12:00:00.0,pv,165,0.015551262566295609,1.0162948258137394,0.014754607155382042,0.014518038250925996
2023-01-12T12:00:00.0,pv,173,0.0015138440375011704,1.007835334717485,0.0015156784262353989,0.0015038949062648925
2023-01-12T12:00:00.0,pv,171,0.031202389993507253,0.9669719032319637,0.027076471788594236,0.02800130148362641
