bus,vA,vB,vC,vmin,vmax
13513456,252.57013874096782,248.95015820558405,249.30396610392168,248.95015820558405,252.57013874096782
9739978,252.60252459051594,248.95015820558405,249.30396610392168,248.95015820558405,252.60252459051594
17855756,252.63077941987189,248.95243999155326,249.30043251843463,248.95243999155326,252.63077941987189
9402917,252.64283542667158,248.95966011874737,249.30194175363056,248.95966011874737,252.64283542667158
14710390,252.64966903375844,248.9706631683599,249.30396610392168,248.9706631683599,252.64966903375844
9402919,252.65592913928958,248.97322743525785,249.30193320982698,248.97322743525785,252.65592913928958
12936056,252.65592913928958,248.97322743525785,249.30193320982698,248.97322743525785,252.65592913928958
17857129,252.64610046037365,248.97322743525785,249.30193320982698,248.97322743525785,252.64610046037365
12936066,252.64610046037365,248.97322743525785,249.30193320982698,248.97322743525785,252.64610046037365
13408540,252.63287767190266,248.97322743525785,249.30193320982698,248.97322743525785,252.63287767190266
12970598,252.6591554047386,248.97322743525785,249.30193320982698,248.97322743525785,252.6591554047386
12936067,252.67154281049847,248.97685194101797,249.30553538724817,248.97685194101797,252.67154281049847
13454782,252.6820126987123,248.98473031425448,249.30396610392168,248.98473031425448,252.6820126987123
9739759,252.6820126987123,248.98473031425448,249.30396610392168,248.98473031425448,252.6820126987123
14711417,252.6843323789933,248.98573918631962,249.30396610392168,248.98573918631962,252.6843323789933
12934951,252.69555390834128,248.98834130691586,249.30484480833286,248.98834130691586,252.69555390834128
13485933,252.69699385842856,248.9893775114007,249.30396610392168,248.9893775114007,252.69699385842856
12934948,252.6956967373145,248.9899255558621,249.30310141124176,248.9899255558621,252.6956967373145
14711419,252.70930722956078,248.99660108808865,249.30396610392168,248.99660108808865,252.70930722956078
17855759,252.72335476269052,249.00270885700397,249.30396701390555,249.00270885700397,252.72335476269052
17855760,252.72335608316743,249.00270963811357,249.3039652914578,249.00270963811357,252.72335608316743
17874058,252.72336333278724,249.00271276618312,249.30396610392168,249.00271276618312,252.72336333278724
17855757,252.72337424518508,249.0027184344954,249.30396643488035,249.0027184344954,252.72337424518508
17655574,252.7233732556032,249.0027186355802,249.30396610392168,249.0027186355802,252.7233732556032
17855758,252.7233754245519,249.00271905911399,249.30396582781805,249.00271905911399,252.7233754245519
9431551,252.7233764600372,249.00271952330496,249.3039663690543,249.00271952330496,252.7233764600372
9431553,252.72337779826736,249.00272021532766,249.3039658936441,249.00272021532766,252.72337779826736
17874057,252.72337858980046,249.00272047669955,249.30396610392168,249.00272047669955,252.72337858980046
9431555,252.72338080900244,249.00272159822927,249.30396610392168,249.00272159822927,252.72338080900244
17655573,252.72338151476248,249.00272222741097,249.30396610392168,249.00272222741097,252.72338151476248
9431552,252.72338261939308,249.00272270780445,249.30396610392168,249.00272270780445,252.72338261939308
9326133,252.7233853809696,249.00272390878814,249.30396610392168,249.00272390878814,252.7233853809696
17636402,252.7233853809696,249.00272390878814,249.30396610392168,249.00272390878814,252.7233853809696
17636403,252.7233853809696,249.00272390878814,249.30396610392168,249.00272390878814,252.7233853809696
14495371,252.7233853809696,249.00272390878814,249.30396610392168,249.00272390878814,252.7233853809696
_virtual_bus.transformer.dist_transformer_10148922_9108515_2,249.00272390878814,249.30396610392168,252.7233853809696,249.00272390878814,252.7233853809696
9108515,252.7233853809696,249.00272390878814,249.30396610392168,249.00272390878814,252.7233853809696
17636404,252.7233853809696,249.00272390878814,249.30396610392168,249.00272390878814,252.7233853809696
9431554,252.7233853809696,249.00272390878814,249.30396610392168,249.00272390878814,252.7233853809696
_virtual_bus.transformer.dist_transformer_10148922_9108515_4,249.0435875854858,249.30396610392168,252.80739212108028,249.0435875854858,252.80739212108028
_virtual_bus.transformer.dist_transformer_10148922_9108515_3,249.04642974748143,249.30396610392168,252.81849722044225,249.04642974748143,252.81849722044225
_virtual_bus.transformer.dist_transformer_10148922_9108515_1,249.08729295791673,249.30396610392168,252.90250027181602,249.08729295791673,252.90250027181602
